t,u,Wa,Wb,pH
64127.597296603,20.9332352787877,-0.000459704260408345,0.000523307842263328,7.20464719747581
64130,14.8853305843125,-0.000470243284651561,0.000521382115116473,7.30664126680686
64132.402703397,14.8853305843125,-0.000467839619471981,0.000521821321174023,7.28166159666006
64135,7.75113053980802,-0.0004653116257778,0.000522283244969968,7.25656442171784
64137.597296603,7.75113053980802,-0.000446622275236958,0.000525698228071158,7.09925802726472
64140,13.2509825533493,-0.000429679176258939,0.00052879413001624,6.98554696954844
64142.402703397,13.2509825533493,-0.00042485112712493,0.000529676327937904,6.95653898538563
64145,19.2637741422578,-0.00041976630288331,0.000530605444699866,6.9272869383693
64147.597296603,19.2637741422578,-0.000428636078997337,0.000528984728374035,6.97917087271464
64150,6.25200892624073,-0.000436603064604698,0.000527528973067981,7.02954632774652
64152.402703397,6.25200892624073,-0.000416659366833833,0.000531173154855567,6.91000698560013
64155,17.5140233279737,-0.000395529528290526,0.00053503407240851,6.80223886685201
64157.597296603,17.5140233279737,-0.000401125135910614,0.000534011623531985,6.8293230143303
64160,28.1900732536754,-0.00040615825841365,0.000533091953891432,6.85451708236874
64162.402703397,28.1900732536754,-0.000433693194837283,0.000528060674587553,7.01068492059211
64165,0.56117452241535,-0.000462328836187809,0.000522828270653016,7.22834766054798
64167.597296603,0.56117452241535,-0.0004271505327527,0.000529256172548102,6.97019577523134
64170,11.6601982347948,-0.000395073379793895,0.000535117421447532,6.80007097734371
64172.402703397,11.6601982347948,-0.000387662667419645,0.000536471532574645,6.76562715191441
64175,12.9517321954257,-0.000379847270728876,0.000537899589026888,6.73074377085219
64177.597296603,12.9517321954257,-0.000375263166566306,0.000538737212475337,6.71089422722096
64180,29.7630085189655,-0.000371124741048087,0.000539493399972564,6.69332666088452
64182.402703397,29.7630085189655,-0.000403287976847722,0.000533616421717201,6.84004791072008
64185,6.88417825237111,-0.000436692749429472,0.000527512585545014,7.03013669408244
64187.597296603,6.88417825237111,-0.000416624377828403,0.000531179548168263,6.90981479752092
64190,22.3838876012638,-0.000398418385453482,0.000534506210385062,6.81610598278435
64192.402703397,22.3838876012638,-0.000413924468204776,0.000531672885040472,6.89513996551638
64195,5.99891444016197,-0.000430129468189429,0.000528711851109334,6.98831880105226
64197.597296603,5.99891444016197,-0.00040814397297134,0.00053272911722444,6.86469235051091
64200,23.7549958023033,-0.000388184520376488,0.000536376177788234,6.76800689429744
64202.402703397,23.7549958023033,-0.000406943942658972,0.000532948390934819,6.85852656024258
64205,10.2144493117064,-0.000426526259617294,0.00052937024190558,6.96646024191441
64207.597296603,10.2144493117064,-0.000414393517625632,0.000531587178699724,6.89766774329082
64210,14.2495818502501,-0.00040341621017502,0.000533592990477853,6.84068850088683
64212.402703397,14.2495818502501,-0.000401383274437119,0.000533964455563041,6.83059525533567
64215,2.7221571527059,-0.000399244032713172,0.000534355345247555,6.82011408458505
